,o_state_id,o_state_name,d_state_id,d_state_name,race,quintile,n
46896,40,Oklahoma,44,Rhode Island,White,2,8
46897,40,Oklahoma,44,Rhode Island,White,3,9
46898,40,Oklahoma,44,Rhode Island,White,4,12
46899,40,Oklahoma,44,Rhode Island,White,5,12
46900,40,Oklahoma,45,South Carolina,Asian,1,1
46901,40,Oklahoma,45,South Carolina,Asian,2,0
46902,40,Oklahoma,45,South Carolina,Asian,3,0
46903,40,Oklahoma,45,South Carolina,Asian,4,1
46904,40,Oklahoma,45,South Carolina,Asian,5,0
46905,40,Oklahoma,45,South Carolina,Black,1,18
46906,40,Oklahoma,45,South Carolina,Black,2,16
46907,40,Oklahoma,45,South Carolina,Black,3,9
46908,40,Oklahoma,45,South Carolina,Black,4,6
46909,40,Oklahoma,45,South Carolina,Black,5,3
46910,40,Oklahoma,45,South Carolina,Hispanic,1,7
46911,40,Oklahoma,45,South Carolina,Hispanic,2,5
46912,40,Oklahoma,45,South Carolina,Hispanic,3,4
46913,40,Oklahoma,45,South Carolina,Hispanic,4,4
46914,40,Oklahoma,45,South Carolina,Hispanic,5,3
46915,40,Oklahoma,45,South Carolina,Other,1,8
46916,40,Oklahoma,45,South Carolina,Other,2,16
46917,40,Oklahoma,45,South Carolina,Other,3,19
46918,40,Oklahoma,45,South Carolina,Other,4,7
46919,40,Oklahoma,45,South Carolina,Other,5,3
46920,40,Oklahoma,45,South Carolina,White,1,50
46921,40,Oklahoma,45,South Carolina,White,2,59
46922,40,Oklahoma,45,South Carolina,White,3,74
46923,40,Oklahoma,45,South Carolina,White,4,71
46924,40,Oklahoma,45,South Carolina,White,5,63
46925,40,Oklahoma,46,South Dakota,Asian,1,0
46926,40,Oklahoma,46,South Dakota,Asian,2,0
46927,40,Oklahoma,46,South Dakota,Asian,3,1
46928,40,Oklahoma,46,South Dakota,Asian,4,1
46929,40,Oklahoma,46,South Dakota,Asian,5,0
46930,40,Oklahoma,46,South Dakota,Black,1,6
46931,40,Oklahoma,46,South Dakota,Black,2,7
46932,40,Oklahoma,46,South Dakota,Black,3,3
46933,40,Oklahoma,46,South Dakota,Black,4,2
46934,40,Oklahoma,46,South Dakota,Black,5,1
46935,40,Oklahoma,46,South Dakota,Hispanic,1,3
46936,40,Oklahoma,46,South Dakota,Hispanic,2,0
46937,40,Oklahoma,46,South Dakota,Hispanic,3,1
46938,40,Oklahoma,46,South Dakota,Hispanic,4,5
46939,40,Oklahoma,46,South Dakota,Hispanic,5,0
46940,40,Oklahoma,46,South Dakota,Other,1,18
46941,40,Oklahoma,46,South Dakota,Other,2,16
46942,40,Oklahoma,46,South Dakota,Other,3,7
46943,40,Oklahoma,46,South Dakota,Other,4,3
46944,40,Oklahoma,46,South Dakota,Other,5,1
46945,40,Oklahoma,46,South Dakota,White,1,33
46946,40,Oklahoma,46,South Dakota,White,2,32
46947,40,Oklahoma,46,South Dakota,White,3,34
46948,40,Oklahoma,46,South Dakota,White,4,28
46949,40,Oklahoma,46,South Dakota,White,5,11
46950,40,Oklahoma,47,Tennessee,Asian,1,0
46951,40,Oklahoma,47,Tennessee,Asian,2,4
46952,40,Oklahoma,47,Tennessee,Asian,3,1
46953,40,Oklahoma,47,Tennessee,Asian,4,2
46954,40,Oklahoma,47,Tennessee,Asian,5,1
46955,40,Oklahoma,47,Tennessee,Black,1,49
46956,40,Oklahoma,47,Tennessee,Black,2,43
46957,40,Oklahoma,47,Tennessee,Black,3,31
46958,40,Oklahoma,47,Tennessee,Black,4,15
46959,40,Oklahoma,47,Tennessee,Black,5,8
46960,40,Oklahoma,47,Tennessee,Hispanic,1,12
46961,40,Oklahoma,47,Tennessee,Hispanic,2,12
46962,40,Oklahoma,47,Tennessee,Hispanic,3,16
46963,40,Oklahoma,47,Tennessee,Hispanic,4,15
46964,40,Oklahoma,47,Tennessee,Hispanic,5,10
46965,40,Oklahoma,47,Tennessee,Other,1,36
46966,40,Oklahoma,47,Tennessee,Other,2,43
46967,40,Oklahoma,47,Tennessee,Other,3,25
46968,40,Oklahoma,47,Tennessee,Other,4,27
46969,40,Oklahoma,47,Tennessee,Other,5,26
46970,40,Oklahoma,47,Tennessee,White,1,158
46971,40,Oklahoma,47,Tennessee,White,2,162
46972,40,Oklahoma,47,Tennessee,White,3,225
46973,40,Oklahoma,47,Tennessee,White,4,215
46974,40,Oklahoma,47,Tennessee,White,5,258
46975,40,Oklahoma,48,Texas,Asian,1,26
46976,40,Oklahoma,48,Texas,Asian,2,40
46977,40,Oklahoma,48,Texas,Asian,3,63
46978,40,Oklahoma,48,Texas,Asian,4,53
46979,40,Oklahoma,48,Texas,Asian,5,61
46980,40,Oklahoma,48,Texas,Black,1,934
46981,40,Oklahoma,48,Texas,Black,2,650
46982,40,Oklahoma,48,Texas,Black,3,316
46983,40,Oklahoma,48,Texas,Black,4,213
46984,40,Oklahoma,48,Texas,Black,5,120
46985,40,Oklahoma,48,Texas,Hispanic,1,548
46986,40,Oklahoma,48,Texas,Hispanic,2,471
46987,40,Oklahoma,48,Texas,Hispanic,3,420
46988,40,Oklahoma,48,Texas,Hispanic,4,252
46989,40,Oklahoma,48,Texas,Hispanic,5,153
46990,40,Oklahoma,48,Texas,Other,1,728
46991,40,Oklahoma,48,Texas,Other,2,576
46992,40,Oklahoma,48,Texas,Other,3,588
46993,40,Oklahoma,48,Texas,Other,4,431
46994,40,Oklahoma,48,Texas,Other,5,295
46995,40,Oklahoma,48,Texas,White,1,1764
46996,40,Oklahoma,48,Texas,White,2,2173
46997,40,Oklahoma,48,Texas,White,3,2814
46998,40,Oklahoma,48,Texas,White,4,2914
46999,40,Oklahoma,48,Texas,White,5,3414
47000,40,Oklahoma,49,Utah,Asian,1,0
47001,40,Oklahoma,49,Utah,Asian,2,0
47002,40,Oklahoma,49,Utah,Asian,3,2
47003,40,Oklahoma,49,Utah,Asian,4,0
47004,40,Oklahoma,49,Utah,Asian,5,3
47005,40,Oklahoma,49,Utah,Black,1,2
47006,40,Oklahoma,49,Utah,Black,2,8
47007,40,Oklahoma,49,Utah,Black,3,2
47008,40,Oklahoma,49,Utah,Black,4,1
47009,40,Oklahoma,49,Utah,Black,5,0
47010,40,Oklahoma,49,Utah,Hispanic,1,7
47011,40,Oklahoma,49,Utah,Hispanic,2,5
47012,40,Oklahoma,49,Utah,Hispanic,3,7
47013,40,Oklahoma,49,Utah,Hispanic,4,6
47014,40,Oklahoma,49,Utah,Hispanic,5,5
47015,40,Oklahoma,49,Utah,Other,1,21
47016,40,Oklahoma,49,Utah,Other,2,18
47017,40,Oklahoma,49,Utah,Other,3,14
47018,40,Oklahoma,49,Utah,Other,4,16
47019,40,Oklahoma,49,Utah,Other,5,6
47020,40,Oklahoma,49,Utah,White,1,42
47021,40,Oklahoma,49,Utah,White,2,62
47022,40,Oklahoma,49,Utah,White,3,84
47023,40,Oklahoma,49,Utah,White,4,135
47024,40,Oklahoma,49,Utah,White,5,141
47025,40,Oklahoma,50,Vermont,Asian,1,0
47026,40,Oklahoma,50,Vermont,Asian,2,0
47027,40,Oklahoma,50,Vermont,Asian,3,0
47028,40,Oklahoma,50,Vermont,Asian,4,0
47029,40,Oklahoma,50,Vermont,Asian,5,0
47030,40,Oklahoma,50,Vermont,Black,1,1
47031,40,Oklahoma,50,Vermont,Black,2,0
47032,40,Oklahoma,50,Vermont,Black,3,0
47033,40,Oklahoma,50,Vermont,Black,4,1
47034,40,Oklahoma,50,Vermont,Black,5,0
47035,40,Oklahoma,50,Vermont,Hispanic,1,0
47036,40,Oklahoma,50,Vermont,Hispanic,2,0
47037,40,Oklahoma,50,Vermont,Hispanic,3,1
47038,40,Oklahoma,50,Vermont,Hispanic,4,1
47039,40,Oklahoma,50,Vermont,Hispanic,5,1
47040,40,Oklahoma,50,Vermont,Other,1,1
47041,40,Oklahoma,50,Vermont,Other,2,1
47042,40,Oklahoma,50,Vermont,Other,3,2
47043,40,Oklahoma,50,Vermont,Other,4,1
47044,40,Oklahoma,50,Vermont,Other,5,-1
47045,40,Oklahoma,50,Vermont,White,1,2
47046,40,Oklahoma,50,Vermont,White,2,5
47047,40,Oklahoma,50,Vermont,White,3,7
47048,40,Oklahoma,50,Vermont,White,4,6
47049,40,Oklahoma,50,Vermont,White,5,9
47050,40,Oklahoma,51,Virginia,Asian,1,2
47051,40,Oklahoma,51,Virginia,Asian,2,1
47052,40,Oklahoma,51,Virginia,Asian,3,4
47053,40,Oklahoma,51,Virginia,Asian,4,1
47054,40,Oklahoma,51,Virginia,Asian,5,3
47055,40,Oklahoma,51,Virginia,Black,1,24
47056,40,Oklahoma,51,Virginia,Black,2,31
47057,40,Oklahoma,51,Virginia,Black,3,15
47058,40,Oklahoma,51,Virginia,Black,4,16
47059,40,Oklahoma,51,Virginia,Black,5,9
47060,40,Oklahoma,51,Virginia,Hispanic,1,10
47061,40,Oklahoma,51,Virginia,Hispanic,2,11
47062,40,Oklahoma,51,Virginia,Hispanic,3,19
47063,40,Oklahoma,51,Virginia,Hispanic,4,9
47064,40,Oklahoma,51,Virginia,Hispanic,5,4
47065,40,Oklahoma,51,Virginia,Other,1,30
47066,40,Oklahoma,51,Virginia,Other,2,43
47067,40,Oklahoma,51,Virginia,Other,3,34
47068,40,Oklahoma,51,Virginia,Other,4,23
47069,40,Oklahoma,51,Virginia,Other,5,11
47070,40,Oklahoma,51,Virginia,White,1,70
47071,40,Oklahoma,51,Virginia,White,2,105
47072,40,Oklahoma,51,Virginia,White,3,139
47073,40,Oklahoma,51,Virginia,White,4,141
47074,40,Oklahoma,51,Virginia,White,5,120
47075,40,Oklahoma,53,Washington,Asian,1,4
47076,40,Oklahoma,53,Washington,Asian,2,6
47077,40,Oklahoma,53,Washington,Asian,3,7
47078,40,Oklahoma,53,Washington,Asian,4,4
47079,40,Oklahoma,53,Washington,Asian,5,4
47080,40,Oklahoma,53,Washington,Black,1,43
47081,40,Oklahoma,53,Washington,Black,2,34
47082,40,Oklahoma,53,Washington,Black,3,22
47083,40,Oklahoma,53,Washington,Black,4,12
47084,40,Oklahoma,53,Washington,Black,5,4
47085,40,Oklahoma,53,Washington,Hispanic,1,31
47086,40,Oklahoma,53,Washington,Hispanic,2,22
47087,40,Oklahoma,53,Washington,Hispanic,3,22
47088,40,Oklahoma,53,Washington,Hispanic,4,19
47089,40,Oklahoma,53,Washington,Hispanic,5,8
47090,40,Oklahoma,53,Washington,Other,1,85
47091,40,Oklahoma,53,Washington,Other,2,65
47092,40,Oklahoma,53,Washington,Other,3,46
47093,40,Oklahoma,53,Washington,Other,4,52
47094,40,Oklahoma,53,Washington,Other,5,28
47095,40,Oklahoma,53,Washington,White,1,170
47096,40,Oklahoma,53,Washington,White,2,210
47097,40,Oklahoma,53,Washington,White,3,245
47098,40,Oklahoma,53,Washington,White,4,285
47099,40,Oklahoma,53,Washington,White,5,227
47100,40,Oklahoma,54,West Virginia,Asian,1,0
47101,40,Oklahoma,54,West Virginia,Asian,2,2
47102,40,Oklahoma,54,West Virginia,Asian,3,1
47103,40,Oklahoma,54,West Virginia,Asian,4,0
47104,40,Oklahoma,54,West Virginia,Asian,5,0
47105,40,Oklahoma,54,West Virginia,Black,1,2
47106,40,Oklahoma,54,West Virginia,Black,2,1
47107,40,Oklahoma,54,West Virginia,Black,3,0
47108,40,Oklahoma,54,West Virginia,Black,4,0
47109,40,Oklahoma,54,West Virginia,Black,5,1
47110,40,Oklahoma,54,West Virginia,Hispanic,1,2
47111,40,Oklahoma,54,West Virginia,Hispanic,2,0
47112,40,Oklahoma,54,West Virginia,Hispanic,3,4
47113,40,Oklahoma,54,West Virginia,Hispanic,4,0
47114,40,Oklahoma,54,West Virginia,Hispanic,5,2
47115,40,Oklahoma,54,West Virginia,Other,1,4
47116,40,Oklahoma,54,West Virginia,Other,2,5
47117,40,Oklahoma,54,West Virginia,Other,3,6
47118,40,Oklahoma,54,West Virginia,Other,4,2
47119,40,Oklahoma,54,West Virginia,Other,5,1
47120,40,Oklahoma,54,West Virginia,White,1,16
47121,40,Oklahoma,54,West Virginia,White,2,19
47122,40,Oklahoma,54,West Virginia,White,3,13
47123,40,Oklahoma,54,West Virginia,White,4,19
47124,40,Oklahoma,54,West Virginia,White,5,11
47125,40,Oklahoma,55,Wisconsin,Asian,1,4
47126,40,Oklahoma,55,Wisconsin,Asian,2,5
47127,40,Oklahoma,55,Wisconsin,Asian,3,2
47128,40,Oklahoma,55,Wisconsin,Asian,4,3
47129,40,Oklahoma,55,Wisconsin,Asian,5,2
47130,40,Oklahoma,55,Wisconsin,Black,1,12
47131,40,Oklahoma,55,Wisconsin,Black,2,8
47132,40,Oklahoma,55,Wisconsin,Black,3,2
47133,40,Oklahoma,55,Wisconsin,Black,4,1
47134,40,Oklahoma,55,Wisconsin,Black,5,1
47135,40,Oklahoma,55,Wisconsin,Hispanic,1,2
47136,40,Oklahoma,55,Wisconsin,Hispanic,2,12
47137,40,Oklahoma,55,Wisconsin,Hispanic,3,5
47138,40,Oklahoma,55,Wisconsin,Hispanic,4,2
47139,40,Oklahoma,55,Wisconsin,Hispanic,5,6
47140,40,Oklahoma,55,Wisconsin,Other,1,17
47141,40,Oklahoma,55,Wisconsin,Other,2,16
47142,40,Oklahoma,55,Wisconsin,Other,3,9
47143,40,Oklahoma,55,Wisconsin,Other,4,11
47144,40,Oklahoma,55,Wisconsin,Other,5,5
47145,40,Oklahoma,55,Wisconsin,White,1,35
47146,40,Oklahoma,55,Wisconsin,White,2,55
47147,40,Oklahoma,55,Wisconsin,White,3,62
47148,40,Oklahoma,55,Wisconsin,White,4,62
47149,40,Oklahoma,55,Wisconsin,White,5,77
47150,40,Oklahoma,56,Wyoming,Asian,1,1
47151,40,Oklahoma,56,Wyoming,Asian,2,0
47152,40,Oklahoma,56,Wyoming,Asian,3,0
47153,40,Oklahoma,56,Wyoming,Asian,4,1
47154,40,Oklahoma,56,Wyoming,Asian,5,0
47155,40,Oklahoma,56,Wyoming,Black,1,4
47156,40,Oklahoma,56,Wyoming,Black,2,2
47157,40,Oklahoma,56,Wyoming,Black,3,3
47158,40,Oklahoma,56,Wyoming,Black,4,0
47159,40,Oklahoma,56,Wyoming,Black,5,3
47160,40,Oklahoma,56,Wyoming,Hispanic,1,8
47161,40,Oklahoma,56,Wyoming,Hispanic,2,4
47162,40,Oklahoma,56,Wyoming,Hispanic,3,7
47163,40,Oklahoma,56,Wyoming,Hispanic,4,2
47164,40,Oklahoma,56,Wyoming,Hispanic,5,0
47165,40,Oklahoma,56,Wyoming,Other,1,13
47166,40,Oklahoma,56,Wyoming,Other,2,17
47167,40,Oklahoma,56,Wyoming,Other,3,10
47168,40,Oklahoma,56,Wyoming,Other,4,8
47169,40,Oklahoma,56,Wyoming,Other,5,4
47170,40,Oklahoma,56,Wyoming,White,1,45
47171,40,Oklahoma,56,Wyoming,White,2,38
47172,40,Oklahoma,56,Wyoming,White,3,56
47173,40,Oklahoma,56,Wyoming,White,4,42
47174,40,Oklahoma,56,Wyoming,White,5,22
47175,41,Oregon,1,Alabama,Asian,1,1
47176,41,Oregon,1,Alabama,Asian,2,1
47177,41,Oregon,1,Alabama,Asian,3,0
47178,41,Oregon,1,Alabama,Asian,4,1
47179,41,Oregon,1,Alabama,Asian,5,1
47180,41,Oregon,1,Alabama,Black,1,5
47181,41,Oregon,1,Alabama,Black,2,5
47182,41,Oregon,1,Alabama,Black,3,3
47183,41,Oregon,1,Alabama,Black,4,0
47184,41,Oregon,1,Alabama,Black,5,1
47185,41,Oregon,1,Alabama,Hispanic,1,5
47186,41,Oregon,1,Alabama,Hispanic,2,5
47187,41,Oregon,1,Alabama,Hispanic,3,5
47188,41,Oregon,1,Alabama,Hispanic,4,1
47189,41,Oregon,1,Alabama,Hispanic,5,2
47190,41,Oregon,1,Alabama,Other,1,7
47191,41,Oregon,1,Alabama,Other,2,1
47192,41,Oregon,1,Alabama,Other,3,4
47193,41,Oregon,1,Alabama,Other,4,3
47194,41,Oregon,1,Alabama,Other,5,1
47195,41,Oregon,1,Alabama,White,1,33
47196,41,Oregon,1,Alabama,White,2,34
47197,41,Oregon,1,Alabama,White,3,52
47198,41,Oregon,1,Alabama,White,4,62
47199,41,Oregon,1,Alabama,White,5,59
47200,41,Oregon,2,Alaska,Asian,1,1
47201,41,Oregon,2,Alaska,Asian,2,3
47202,41,Oregon,2,Alaska,Asian,3,3
47203,41,Oregon,2,Alaska,Asian,4,2
47204,41,Oregon,2,Alaska,Asian,5,1
47205,41,Oregon,2,Alaska,Black,1,2
47206,41,Oregon,2,Alaska,Black,2,3
47207,41,Oregon,2,Alaska,Black,3,1
47208,41,Oregon,2,Alaska,Black,4,0
47209,41,Oregon,2,Alaska,Black,5,1
47210,41,Oregon,2,Alaska,Hispanic,1,14
47211,41,Oregon,2,Alaska,Hispanic,2,27
47212,41,Oregon,2,Alaska,Hispanic,3,19
47213,41,Oregon,2,Alaska,Hispanic,4,11
47214,41,Oregon,2,Alaska,Hispanic,5,6
47215,41,Oregon,2,Alaska,Other,1,44
47216,41,Oregon,2,Alaska,Other,2,51
47217,41,Oregon,2,Alaska,Other,3,49
47218,41,Oregon,2,Alaska,Other,4,33
47219,41,Oregon,2,Alaska,Other,5,10
47220,41,Oregon,2,Alaska,White,1,191
47221,41,Oregon,2,Alaska,White,2,271
47222,41,Oregon,2,Alaska,White,3,352
47223,41,Oregon,2,Alaska,White,4,343
47224,41,Oregon,2,Alaska,White,5,231
47225,41,Oregon,4,Arizona,Asian,1,3
47226,41,Oregon,4,Arizona,Asian,2,12
47227,41,Oregon,4,Arizona,Asian,3,15
47228,41,Oregon,4,Arizona,Asian,4,16
47229,41,Oregon,4,Arizona,Asian,5,17
47230,41,Oregon,4,Arizona,Black,1,34
47231,41,Oregon,4,Arizona,Black,2,38
47232,41,Oregon,4,Arizona,Black,3,10
47233,41,Oregon,4,Arizona,Black,4,9
47234,41,Oregon,4,Arizona,Black,5,14
47235,41,Oregon,4,Arizona,Hispanic,1,86
47236,41,Oregon,4,Arizona,Hispanic,2,79
47237,41,Oregon,4,Arizona,Hispanic,3,101
47238,41,Oregon,4,Arizona,Hispanic,4,69
47239,41,Oregon,4,Arizona,Hispanic,5,52
47240,41,Oregon,4,Arizona,Other,1,74
47241,41,Oregon,4,Arizona,Other,2,59
47242,41,Oregon,4,Arizona,Other,3,64
47243,41,Oregon,4,Arizona,Other,4,65
47244,41,Oregon,4,Arizona,Other,5,44
47245,41,Oregon,4,Arizona,White,1,362
47246,41,Oregon,4,Arizona,White,2,518
47247,41,Oregon,4,Arizona,White,3,652
47248,41,Oregon,4,Arizona,White,4,830
47249,41,Oregon,4,Arizona,White,5,923
47250,41,Oregon,5,Arkansas,Asian,1,0
47251,41,Oregon,5,Arkansas,Asian,2,3
47252,41,Oregon,5,Arkansas,Asian,3,-1
47253,41,Oregon,5,Arkansas,Asian,4,2
47254,41,Oregon,5,Arkansas,Asian,5,0
47255,41,Oregon,5,Arkansas,Black,1,5
47256,41,Oregon,5,Arkansas,Black,2,2
47257,41,Oregon,5,Arkansas,Black,3,2
47258,41,Oregon,5,Arkansas,Black,4,0
47259,41,Oregon,5,Arkansas,Black,5,3
47260,41,Oregon,5,Arkansas,Hispanic,1,14
47261,41,Oregon,5,Arkansas,Hispanic,2,3
47262,41,Oregon,5,Arkansas,Hispanic,3,6
47263,41,Oregon,5,Arkansas,Hispanic,4,2
47264,41,Oregon,5,Arkansas,Hispanic,5,4
47265,41,Oregon,5,Arkansas,Other,1,12
47266,41,Oregon,5,Arkansas,Other,2,14
47267,41,Oregon,5,Arkansas,Other,3,6
47268,41,Oregon,5,Arkansas,Other,4,6
47269,41,Oregon,5,Arkansas,Other,5,5
47270,41,Oregon,5,Arkansas,White,1,64
47271,41,Oregon,5,Arkansas,White,2,82
47272,41,Oregon,5,Arkansas,White,3,92
47273,41,Oregon,5,Arkansas,White,4,73
47274,41,Oregon,5,Arkansas,White,5,50
47275,41,Oregon,6,California,Asian,1,82
47276,41,Oregon,6,California,Asian,2,130
47277,41,Oregon,6,California,Asian,3,152
47278,41,Oregon,6,California,Asian,4,154
47279,41,Oregon,6,California,Asian,5,220
47280,41,Oregon,6,California,Black,1,120
47281,41,Oregon,6,California,Black,2,98
47282,41,Oregon,6,California,Black,3,63
47283,41,Oregon,6,California,Black,4,45
47284,41,Oregon,6,California,Black,5,51
47285,41,Oregon,6,California,Hispanic,1,509
47286,41,Oregon,6,California,Hispanic,2,412
47287,41,Oregon,6,California,Hispanic,3,437
47288,41,Oregon,6,California,Hispanic,4,270
47289,41,Oregon,6,California,Hispanic,5,200
47290,41,Oregon,6,California,Other,1,339
47291,41,Oregon,6,California,Other,2,348
47292,41,Oregon,6,California,Other,3,341
47293,41,Oregon,6,California,Other,4,283
47294,41,Oregon,6,California,Other,5,303
47295,41,Oregon,6,California,White,1,1707
47296,41,Oregon,6,California,White,2,2110
47297,41,Oregon,6,California,White,3,2856
47298,41,Oregon,6,California,White,4,3242
47299,41,Oregon,6,California,White,5,4350
47300,41,Oregon,8,Colorado,Asian,1,4
47301,41,Oregon,8,Colorado,Asian,2,8
47302,41,Oregon,8,Colorado,Asian,3,6
47303,41,Oregon,8,Colorado,Asian,4,9
47304,41,Oregon,8,Colorado,Asian,5,14
47305,41,Oregon,8,Colorado,Black,1,13
47306,41,Oregon,8,Colorado,Black,2,8
47307,41,Oregon,8,Colorado,Black,3,8
47308,41,Oregon,8,Colorado,Black,4,6
47309,41,Oregon,8,Colorado,Black,5,2
47310,41,Oregon,8,Colorado,Hispanic,1,40
47311,41,Oregon,8,Colorado,Hispanic,2,46
47312,41,Oregon,8,Colorado,Hispanic,3,35
47313,41,Oregon,8,Colorado,Hispanic,4,32
47314,41,Oregon,8,Colorado,Hispanic,5,34
47315,41,Oregon,8,Colorado,Other,1,41
47316,41,Oregon,8,Colorado,Other,2,42
47317,41,Oregon,8,Colorado,Other,3,55
47318,41,Oregon,8,Colorado,Other,4,46
47319,41,Oregon,8,Colorado,Other,5,38
47320,41,Oregon,8,Colorado,White,1,275
47321,41,Oregon,8,Colorado,White,2,396
47322,41,Oregon,8,Colorado,White,3,539
47323,41,Oregon,8,Colorado,White,4,668
47324,41,Oregon,8,Colorado,White,5,915
47325,41,Oregon,9,Connecticut,Asian,1,2
47326,41,Oregon,9,Connecticut,Asian,2,1
47327,41,Oregon,9,Connecticut,Asian,3,0
47328,41,Oregon,9,Connecticut,Asian,4,1
47329,41,Oregon,9,Connecticut,Asian,5,6
47330,41,Oregon,9,Connecticut,Black,1,0
47331,41,Oregon,9,Connecticut,Black,2,1
47332,41,Oregon,9,Connecticut,Black,3,0
47333,41,Oregon,9,Connecticut,Black,4,0
47334,41,Oregon,9,Connecticut,Black,5,1
47335,41,Oregon,9,Connecticut,Hispanic,1,4
47336,41,Oregon,9,Connecticut,Hispanic,2,5
47337,41,Oregon,9,Connecticut,Hispanic,3,0
47338,41,Oregon,9,Connecticut,Hispanic,4,1
47339,41,Oregon,9,Connecticut,Hispanic,5,5
47340,41,Oregon,9,Connecticut,Other,1,2
47341,41,Oregon,9,Connecticut,Other,2,1
47342,41,Oregon,9,Connecticut,Other,3,2
47343,41,Oregon,9,Connecticut,Other,4,1
47344,41,Oregon,9,Connecticut,Other,5,8
47345,41,Oregon,9,Connecticut,White,1,14
47346,41,Oregon,9,Connecticut,White,2,35
47347,41,Oregon,9,Connecticut,White,3,46
47348,41,Oregon,9,Connecticut,White,4,53
47349,41,Oregon,9,Connecticut,White,5,76
47350,41,Oregon,11,DC,Asian,1,3
47351,41,Oregon,11,DC,Asian,2,6
47352,41,Oregon,11,DC,Asian,3,9
47353,41,Oregon,11,DC,Asian,4,12
47354,41,Oregon,11,DC,Asian,5,16
47355,41,Oregon,11,DC,Black,1,2
47356,41,Oregon,11,DC,Black,2,12
47357,41,Oregon,11,DC,Black,3,5
47358,41,Oregon,11,DC,Black,4,7
47359,41,Oregon,11,DC,Black,5,7
47360,41,Oregon,11,DC,Hispanic,1,14
47361,41,Oregon,11,DC,Hispanic,2,15
47362,41,Oregon,11,DC,Hispanic,3,18
47363,41,Oregon,11,DC,Hispanic,4,14
47364,41,Oregon,11,DC,Hispanic,5,17
47365,41,Oregon,11,DC,Other,1,11
47366,41,Oregon,11,DC,Other,2,18
47367,41,Oregon,11,DC,Other,3,20
47368,41,Oregon,11,DC,Other,4,21
47369,41,Oregon,11,DC,Other,5,39
47370,41,Oregon,11,DC,White,1,55
47371,41,Oregon,11,DC,White,2,95
47372,41,Oregon,11,DC,White,3,187
47373,41,Oregon,11,DC,White,4,252
47374,41,Oregon,11,DC,White,5,490
47375,41,Oregon,10,Delaware,Asian,1,0
47376,41,Oregon,10,Delaware,Asian,2,0
47377,41,Oregon,10,Delaware,Asian,3,0
47378,41,Oregon,10,Delaware,Asian,4,0
47379,41,Oregon,10,Delaware,Asian,5,0
47380,41,Oregon,10,Delaware,Black,1,0
47381,41,Oregon,10,Delaware,Black,2,1
47382,41,Oregon,10,Delaware,Black,3,1
47383,41,Oregon,10,Delaware,Black,4,0
47384,41,Oregon,10,Delaware,Black,5,2
47385,41,Oregon,10,Delaware,Hispanic,1,2
47386,41,Oregon,10,Delaware,Hispanic,2,2
47387,41,Oregon,10,Delaware,Hispanic,3,2
47388,41,Oregon,10,Delaware,Hispanic,4,0
47389,41,Oregon,10,Delaware,Hispanic,5,0
47390,41,Oregon,10,Delaware,Other,1,0
47391,41,Oregon,10,Delaware,Other,2,1
47392,41,Oregon,10,Delaware,Other,3,0
47393,41,Oregon,10,Delaware,Other,4,3
47394,41,Oregon,10,Delaware,Other,5,2
47395,41,Oregon,10,Delaware,White,1,3
47396,41,Oregon,10,Delaware,White,2,9
47397,41,Oregon,10,Delaware,White,3,18
47398,41,Oregon,10,Delaware,White,4,23
47399,41,Oregon,10,Delaware,White,5,16
47400,41,Oregon,12,Florida,Asian,1,5
47401,41,Oregon,12,Florida,Asian,2,4
47402,41,Oregon,12,Florida,Asian,3,9
47403,41,Oregon,12,Florida,Asian,4,1
47404,41,Oregon,12,Florida,Asian,5,6
47405,41,Oregon,12,Florida,Black,1,20
47406,41,Oregon,12,Florida,Black,2,22
47407,41,Oregon,12,Florida,Black,3,7
47408,41,Oregon,12,Florida,Black,4,6
47409,41,Oregon,12,Florida,Black,5,8
47410,41,Oregon,12,Florida,Hispanic,1,42
47411,41,Oregon,12,Florida,Hispanic,2,30
47412,41,Oregon,12,Florida,Hispanic,3,38
47413,41,Oregon,12,Florida,Hispanic,4,47
47414,41,Oregon,12,Florida,Hispanic,5,16
47415,41,Oregon,12,Florida,Other,1,30
47416,41,Oregon,12,Florida,Other,2,30
47417,41,Oregon,12,Florida,Other,3,40
47418,41,Oregon,12,Florida,Other,4,29
47419,41,Oregon,12,Florida,Other,5,17
47420,41,Oregon,12,Florida,White,1,208
47421,41,Oregon,12,Florida,White,2,267
47422,41,Oregon,12,Florida,White,3,382
47423,41,Oregon,12,Florida,White,4,416
47424,41,Oregon,12,Florida,White,5,399
47425,41,Oregon,13,Georgia,Asian,1,5
47426,41,Oregon,13,Georgia,Asian,2,4
47427,41,Oregon,13,Georgia,Asian,3,3
47428,41,Oregon,13,Georgia,Asian,4,3
47429,41,Oregon,13,Georgia,Asian,5,5
47430,41,Oregon,13,Georgia,Black,1,27
47431,41,Oregon,13,Georgia,Black,2,34
47432,41,Oregon,13,Georgia,Black,3,18
47433,41,Oregon,13,Georgia,Black,4,13
47434,41,Oregon,13,Georgia,Black,5,9
47435,41,Oregon,13,Georgia,Hispanic,1,23
47436,41,Oregon,13,Georgia,Hispanic,2,11
47437,41,Oregon,13,Georgia,Hispanic,3,22
47438,41,Oregon,13,Georgia,Hispanic,4,19
47439,41,Oregon,13,Georgia,Hispanic,5,8
